date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,odisha,jagatsinghpur,754132,0,4,0
31-12-2025,odisha,jagatsinghpur,754137,2,0,0
31-12-2025,odisha,jagatsinghpur,754140,2,0,0
31-12-2025,odisha,jagatsinghpur,754104,2,0,0
31-12-2025,odisha,jagatsinghpur,754135,1,0,0
31-12-2025,odisha,jajpur,754082,0,1,0
31-12-2025,odisha,jajpur,755004,1,0,0
31-12-2025,odisha,jajpur,755010,0,1,0
31-12-2025,odisha,jajpur,755013,0,1,0
31-12-2025,odisha,jajpur,755019,2,2,0
31-12-2025,odisha,jajpur,755043,0,1,0
31-12-2025,odisha,jharsuguda,768201,2,1,0
31-12-2025,odisha,jharsuguda,768202,3,0,0
31-12-2025,odisha,jharsuguda,768225,1,0,0
31-12-2025,odisha,jharsuguda,768234,2,0,0
31-12-2025,odisha,kalahandi,766014,2,1,0
31-12-2025,odisha,kalahandi,766027,0,2,0
31-12-2025,odisha,kalahandi,766031,0,1,0
31-12-2025,odisha,kalahandi,766103,0,1,0
31-12-2025,odisha,kalahandi,766110,1,0,0
31-12-2025,odisha,kandhamal,762002,0,2,0
31-12-2025,odisha,kandhamal,762105,2,2,0
31-12-2025,odisha,kendrapara,754215,2,1,0
31-12-2025,odisha,kendrapara,754218,2,0,0
31-12-2025,odisha,kendrapara,754248,3,0,0
31-12-2025,odisha,kendujhar,758021,1,3,0
31-12-2025,odisha,kendujhar,758028,3,1,0
31-12-2025,odisha,kendujhar,758036,0,2,0
31-12-2025,odisha,khordha,751006,1,1,0
31-12-2025,odisha,khordha,751015,0,1,0
31-12-2025,odisha,khordha,751017,2,2,0
31-12-2025,odisha,khordha,751020,1,0,0
31-12-2025,odisha,khordha,751021,2,0,0
31-12-2025,odisha,khordha,751024,3,1,0
31-12-2025,odisha,khordha,752027,1,1,0
31-12-2025,odisha,khordha,752060,0,1,0
31-12-2025,odisha,khordha,752064,2,0,0
31-12-2025,odisha,khordha,752066,1,1,0
31-12-2025,odisha,khordha,752114,1,0,0
31-12-2025,odisha,khordha,752066,1,0,0
31-12-2025,odisha,koraput,763003,1,1,0
31-12-2025,odisha,koraput,764001,3,1,0
31-12-2025,odisha,koraput,764014,0,1,0
31-12-2025,odisha,koraput,764039,1,3,0
31-12-2025,odisha,koraput,764057,1,0,0
31-12-2025,odisha,koraput,764081,1,0,0
31-12-2025,odisha,malkangiri,764044,2,9,1
31-12-2025,odisha,malkangiri,764045,5,6,0
31-12-2025,odisha,mayurbhanj,757022,0,1,0
31-12-2025,odisha,mayurbhanj,757029,0,3,0
31-12-2025,odisha,mayurbhanj,757033,1,3,0
31-12-2025,odisha,mayurbhanj,757035,0,1,0
31-12-2025,odisha,mayurbhanj,757046,1,2,0
31-12-2025,odisha,mayurbhanj,757053,3,1,0
31-12-2025,odisha,mayurbhanj,757055,1,3,0
31-12-2025,odisha,mayurbhanj,757073,1,0,0
31-12-2025,odisha,mayurbhanj,757082,1,1,0
31-12-2025,odisha,mayurbhanj,757083,0,1,0
31-12-2025,odisha,mayurbhanj,757086,1,0,0
31-12-2025,odisha,nabarangapur,764085,1,0,0
31-12-2025,odisha,nayagarh,752063,1,0,0
31-12-2025,odisha,nayagarh,752094,2,0,0
31-12-2025,odisha,nuapada,766105,6,5,0
31-12-2025,odisha,puri,752001,0,5,0
31-12-2025,odisha,puri,752017,4,1,0
31-12-2025,odisha,puri,752105,1,0,0
31-12-2025,odisha,puri,752110,2,1,0
31-12-2025,odisha,puri,752119,1,1,0
31-12-2025,odisha,sambalpur,768005,4,2,0
31-12-2025,odisha,sambalpur,768112,5,1,0
31-12-2025,odisha,sambalpur,768200,1,2,0
31-12-2025,odisha,sambalpur,768212,0,1,0
31-12-2025,odisha,subarnapur,767018,0,1,0
31-12-2025,odisha,sundargarh,769003,1,0,0
31-12-2025,odisha,sundargarh,769016,1,0,0
31-12-2025,odisha,sundargarh,770021,1,1,0
31-12-2025,odisha,sundargarh,769001,1,2,0
31-12-2025,odisha,sundargarh,769003,1,0,0
31-12-2025,odisha,sundargarh,769008,1,0,0
31-12-2025,odisha,sundargarh,770011,3,0,0
31-12-2025,odisha,sundargarh,770012,0,1,0
31-12-2025,odisha,sundargarh,770014,0,1,0
31-12-2025,odisha,sundargarh,770034,0,1,0
31-12-2025,odisha,sundargarh,770037,3,1,0
31-12-2025,odisha,sundargarh,770038,0,1,0
31-12-2025,odisha,sundargarh,770041,3,1,0
31-12-2025,odisha,sundargarh,770048,0,2,0
31-12-2025,odisha,sundargarh,770070,0,1,0
31-12-2025,odisha,angul,759123,1,0,0
31-12-2025,odisha,cuttack,753002,0,1,0
31-12-2025,odisha,ganjam,761118,1,0,0
31-12-2025,odisha,jagatsinghpur,754104,1,0,0
31-12-2025,odisha,jajpur,755009,2,0,0
31-12-2025,odisha,kendrapara,754222,0,1,0
31-12-2025,odisha,kendujhar,758078,1,0,0
31-12-2025,odisha,khordha,751001,1,0,0
31-12-2025,odisha,khordha,751006,1,0,0
31-12-2025,odisha,rayagada,765001,0,1,0
31-12-2025,puducherry,karaikal,609605,1,0,0
31-12-2025,puducherry,puducherry,605009,0,1,0
31-12-2025,puducherry,puducherry,605501,1,0,0
31-12-2025,puducherry,karaikal,609609,1,0,0
31-12-2025,puducherry,puducherry,605007,1,0,0
31-12-2025,puducherry,puducherry,605006,1,0,0
31-12-2025,puducherry,puducherry,605102,1,0,0
31-12-2025,puducherry,puducherry,605110,1,0,0
31-12-2025,puducherry,puducherry,607402,2,0,0
31-12-2025,punjab,amritsar,143001,4,10,9
31-12-2025,punjab,barnala,148101,0,2,0
31-12-2025,punjab,bathinda,151001,3,6,0
31-12-2025,punjab,bathinda,151002,1,1,0
31-12-2025,punjab,bathinda,151111,1,0,0
31-12-2025,punjab,bathinda,151201,1,0,0
31-12-2025,punjab,faridkot,151202,0,1,0
31-12-2025,punjab,fatehgarh sahib,140412,1,0,0
31-12-2025,punjab,fazilka,152121,0,2,0
31-12-2025,punjab,ferozepur,142052,0,1,0
31-12-2025,punjab,gurdaspur,143511,0,1,0
31-12-2025,punjab,gurdaspur,143517,0,1,0
31-12-2025,punjab,gurdaspur,143529,1,0,0
31-12-2025,punjab,hoshiarpur,144204,0,1,0
31-12-2025,punjab,hoshiarpur,146102,0,1,0
31-12-2025,punjab,jalandhar,144042,1,0,0
31-12-2025,punjab,jalandhar,144702,0,1,0
31-12-2025,punjab,kapurthala,144401,0,1,0
31-12-2025,punjab,kapurthala,144623,1,0,0
31-12-2025,punjab,kapurthala,144626,0,2,0
31-12-2025,punjab,kapurthala,144804,0,1,0
31-12-2025,punjab,ludhiana,141001,5,5,1
31-12-2025,punjab,ludhiana,141002,3,1,0
31-12-2025,punjab,ludhiana,141003,6,11,1
31-12-2025,punjab,ludhiana,141012,3,2,0
31-12-2025,punjab,ludhiana,141015,4,3,0
31-12-2025,punjab,ludhiana,141016,2,1,0
31-12-2025,punjab,ludhiana,141204,1,1,0
31-12-2025,punjab,ludhiana,142036,1,0,0
31-12-2025,punjab,moga,142001,2,3,0
31-12-2025,punjab,pathankot,145001,1,0,0
31-12-2025,punjab,patiala,147021,1,0,0
31-12-2025,punjab,patiala,147101,4,0,0
31-12-2025,punjab,rupnagar,140126,1,0,0
31-12-2025,punjab,s.a.s. nagar,140301,2,0,0
31-12-2025,punjab,s.a.s. nagar,140604,1,0,0
31-12-2025,punjab,s.a.s. nagar,160059,1,0,0
31-12-2025,punjab,s.a.s. nagar,140110,3,0,0
31-12-2025,punjab,sangrur,148023,0,2,0
31-12-2025,punjab,sangrur,148027,0,1,0
31-12-2025,punjab,shahid bhagat singh nagar,144509,0,1,0
31-12-2025,punjab,tarn taran,143305,2,0,0
31-12-2025,punjab,tarn taran,143410,1,0,0
31-12-2025,rajasthan,ajmer,305002,0,1,0
31-12-2025,rajasthan,ajmer,305007,2,0,0
31-12-2025,rajasthan,ajmer,305022,6,5,0
31-12-2025,rajasthan,ajmer,305407,7,6,0
31-12-2025,rajasthan,ajmer,305624,4,3,0
31-12-2025,rajasthan,ajmer,305811,2,3,0
31-12-2025,rajasthan,ajmer,305814,8,7,0
31-12-2025,rajasthan,ajmer,305815,1,3,0
31-12-2025,rajasthan,ajmer,305922,1,3,0
31-12-2025,rajasthan,ajmer,305925,2,1,0
31-12-2025,rajasthan,ajmer,305926,7,2,0
31-12-2025,rajasthan,ajmer,305927,3,1,0
31-12-2025,rajasthan,alwar,301019,1,5,0
31-12-2025,rajasthan,alwar,301025,3,4,0
31-12-2025,rajasthan,alwar,301401,0,5,0
31-12-2025,rajasthan,alwar,301704,2,2,0
31-12-2025,rajasthan,alwar,301709,5,3,0
31-12-2025,rajasthan,banswara,327021,3,1,0
31-12-2025,rajasthan,banswara,327023,10,16,1
31-12-2025,rajasthan,banswara,327602,6,22,0
31-12-2025,rajasthan,baran,325207,2,0,0
31-12-2025,rajasthan,barmer,344027,0,4,1
31-12-2025,rajasthan,barmer,344031,18,17,0
31-12-2025,rajasthan,barmer,344033,24,18,0
31-12-2025,rajasthan,barmer,344037,13,7,0
31-12-2025,rajasthan,barmer,344701,5,9,1
31-12-2025,rajasthan,barmer,344704,15,45,1
31-12-2025,rajasthan,barmer,344705,2,4,0
31-12-2025,rajasthan,bharatpur,321001,14,33,0
31-12-2025,rajasthan,bharatpur,321021,1,6,0
31-12-2025,rajasthan,bharatpur,321022,8,15,1
31-12-2025,rajasthan,bharatpur,321201,0,6,0
31-12-2025,rajasthan,bharatpur,321203,13,16,0
31-12-2025,rajasthan,bharatpur,321405,2,16,1
31-12-2025,rajasthan,bharatpur,321409,2,7,0
31-12-2025,rajasthan,bhilwara,311001,38,16,0
31-12-2025,rajasthan,bhilwara,311013,0,1,0
31-12-2025,rajasthan,bhilwara,311021,5,1,0
31-12-2025,rajasthan,bhilwara,311408,3,5,0
31-12-2025,rajasthan,bikaner,331803,4,43,1
31-12-2025,rajasthan,bikaner,334006,0,2,0
31-12-2025,rajasthan,bikaner,334021,1,5,0
31-12-2025,rajasthan,bikaner,334023,2,7,0
31-12-2025,rajasthan,bikaner,334201,0,4,0
31-12-2025,rajasthan,bikaner,334602,3,9,0
31-12-2025,rajasthan,bikaner,334804,2,8,0
31-12-2025,rajasthan,bundi,323024,13,18,1
31-12-2025,rajasthan,bundi,323616,4,1,0
31-12-2025,rajasthan,bundi,323801,6,2,0
31-12-2025,rajasthan,chittorgarh,312901,3,0,0
31-12-2025,rajasthan,chittorgarh,323307,2,1,0
31-12-2025,rajasthan,chittorgarh,312023,33,11,1
31-12-2025,rajasthan,chittorgarh,312201,4,2,0
31-12-2025,rajasthan,chittorgarh,312202,6,4,0
31-12-2025,rajasthan,chittorgarh,312206,1,3,0
31-12-2025,rajasthan,chittorgarh,312402,3,5,0
31-12-2025,rajasthan,chittorgarh,312403,0,4,0
31-12-2025,rajasthan,chittorgarh,312601,7,13,1
31-12-2025,rajasthan,chittorgarh,312606,0,1,0
31-12-2025,rajasthan,chittorgarh,312620,3,4,0
31-12-2025,rajasthan,chittorgarh,323306,1,0,0
31-12-2025,rajasthan,chittorgarh,323307,7,5,0
31-12-2025,rajasthan,churu,331031,1,5,0
31-12-2025,rajasthan,churu,331301,2,2,0
31-12-2025,rajasthan,churu,331402,1,5,0
31-12-2025,rajasthan,churu,331506,2,5,0
31-12-2025,rajasthan,churu,331518,12,17,0
31-12-2025,rajasthan,dausa,303313,11,11,0
31-12-2025,rajasthan,dausa,303502,1,3,0
31-12-2025,rajasthan,dausa,303503,8,11,0
31-12-2025,rajasthan,dausa,303508,3,6,0
31-12-2025,rajasthan,dausa,321613,1,2,0
31-12-2025,rajasthan,dausa,322240,5,9,0
31-12-2025,rajasthan,dholpur,328027,7,7,0
31-12-2025,rajasthan,dungarpur,314034,4,3,0
31-12-2025,rajasthan,dungarpur,314038,1,2,0
31-12-2025,rajasthan,dungarpur,314801,7,5,0
31-12-2025,rajasthan,ganganagar,335022,4,2,0
31-12-2025,rajasthan,ganganagar,335025,2,0,0
31-12-2025,rajasthan,ganganagar,335703,11,6,0
31-12-2025,rajasthan,ganganagar,335707,8,4,0
31-12-2025,rajasthan,hanumangarh,335065,1,1,0
31-12-2025,rajasthan,hanumangarh,335503,4,1,0
31-12-2025,rajasthan,hanumangarh,335511,1,2,0
31-12-2025,rajasthan,hanumangarh,335513,1,4,0
31-12-2025,rajasthan,hanumangarh,335802,4,1,0
31-12-2025,rajasthan,jaipur,302001,5,15,1
31-12-2025,rajasthan,jaipur,302012,47,32,0
31-12-2025,rajasthan,jaipur,302018,7,3,0
31-12-2025,rajasthan,jaipur,302020,5,20,3
31-12-2025,rajasthan,jaipur,302023,2,1,0
31-12-2025,rajasthan,jaipur,302031,16,3,0
31-12-2025,rajasthan,jaipur,302032,1,2,0
31-12-2025,rajasthan,jaipur,303001,5,8,0
31-12-2025,rajasthan,jaipur,303002,6,3,0
31-12-2025,rajasthan,jaipur,303009,1,2,0
31-12-2025,rajasthan,jaipur,303106,12,0,0
31-12-2025,rajasthan,jaipur,303109,9,8,0
31-12-2025,rajasthan,jaipur,303301,10,11,0
31-12-2025,rajasthan,jaipur,303602,2,4,0
31-12-2025,rajasthan,jaipur,303904,2,4,0
31-12-2025,rajasthan,jaipur,303908,11,6,0
31-12-2025,rajasthan,jaisalmer,345026,6,2,0
31-12-2025,rajasthan,jaisalmer,345033,1,0,0
31-12-2025,rajasthan,jalore,307515,0,8,0
31-12-2025,rajasthan,jalore,343023,1,6,0
31-12-2025,rajasthan,jalore,343024,0,5,0
31-12-2025,rajasthan,jalore,343048,0,4,0
31-12-2025,rajasthan,jhalawar,326021,3,2,0
31-12-2025,rajasthan,jhalawar,326022,2,0,0
31-12-2025,rajasthan,jhalawar,326034,4,3,0
31-12-2025,rajasthan,jhalawar,326501,3,2,0
31-12-2025,rajasthan,jhunjhunu,333025,1,0,0
31-12-2025,rajasthan,jhunjhunu,333026,1,0,0
31-12-2025,rajasthan,jhunjhunu,333027,1,0,0
31-12-2025,rajasthan,jhunjhunu,333024,0,2,0
31-12-2025,rajasthan,jhunjhunu,333031,5,3,0
31-12-2025,rajasthan,jhunjhunu,333033,1,3,0
31-12-2025,rajasthan,jhunjhunu,333041,2,2,0
31-12-2025,rajasthan,jhunjhunu,333501,1,4,0
31-12-2025,rajasthan,jhunjhunu,333504,2,0,0
31-12-2025,rajasthan,jhunjhunu,333702,2,0,0
31-12-2025,rajasthan,jhunjhunu,333704,2,0,0
31-12-2025,rajasthan,jhunjhunu,333707,1,4,0
31-12-2025,rajasthan,jodhpur,342003,3,1,0
31-12-2025,rajasthan,jodhpur,342007,1,0,0
31-12-2025,rajasthan,jodhpur,342011,1,3,0
31-12-2025,rajasthan,jodhpur,342015,0,1,0
31-12-2025,rajasthan,jodhpur,342023,2,6,0
31-12-2025,rajasthan,jodhpur,342028,2,2,0
31-12-2025,rajasthan,jodhpur,342302,10,4,0
31-12-2025,rajasthan,jodhpur,342312,11,24,0
31-12-2025,rajasthan,jodhpur,342801,10,3,1
31-12-2025,rajasthan,jodhpur,342802,7,8,0
31-12-2025,rajasthan,karauli,321610,1,1,0
31-12-2025,rajasthan,karauli,322033,1,0,0
31-12-2025,rajasthan,karauli,322202,2,2,0
31-12-2025,rajasthan,karauli,322212,0,1,0
31-12-2025,rajasthan,karauli,322220,7,9,0
31-12-2025,rajasthan,karauli,322230,16,26,1
31-12-2025,rajasthan,karauli,322252,4,6,1
31-12-2025,rajasthan,kota,324003,3,0,0
31-12-2025,rajasthan,kota,324009,7,4,0
31-12-2025,rajasthan,kota,325201,14,2,0
31-12-2025,rajasthan,kota,325204,16,2,0
31-12-2025,rajasthan,kota,325208,2,0,0
31-12-2025,rajasthan,kota,325601,3,7,0
31-12-2025,rajasthan,kota,326529,3,2,0
31-12-2025,rajasthan,kota,326530,5,2,0
31-12-2025,rajasthan,nagaur,341021,7,3,0
31-12-2025,rajasthan,nagaur,341022,5,9,0
31-12-2025,rajasthan,nagaur,341301,1,5,0
31-12-2025,rajasthan,nagaur,341306,3,5,0
31-12-2025,rajasthan,nagaur,341506,1,7,0
31-12-2025,rajasthan,nagaur,341508,21,15,1
31-12-2025,rajasthan,nagaur,341511,5,8,0
31-12-2025,rajasthan,nagaur,341515,3,2,0
31-12-2025,rajasthan,nagaur,341516,2,0,0
31-12-2025,rajasthan,nagaur,341517,2,2,0
31-12-2025,rajasthan,nagaur,341518,1,3,0
31-12-2025,rajasthan,nagaur,341533,2,3,0
31-12-2025,rajasthan,pali,306001,1,5,0
31-12-2025,rajasthan,pali,306022,3,4,0
31-12-2025,rajasthan,pali,306101,6,8,0
31-12-2025,rajasthan,pali,306103,4,3,0
31-12-2025,rajasthan,pali,306126,2,8,1
31-12-2025,rajasthan,pali,306302,12,4,0
31-12-2025,rajasthan,pali,306422,7,3,0
31-12-2025,rajasthan,pali,306602,2,1,0
31-12-2025,rajasthan,pali,306603,2,1,0
31-12-2025,rajasthan,pali,306704,0,2,0
31-12-2025,rajasthan,pali,306706,2,3,0
31-12-2025,rajasthan,pali,306707,5,6,0
31-12-2025,rajasthan,pratapgarh,312403,1,0,0
31-12-2025,rajasthan,pratapgarh,312604,6,7,0
31-12-2025,rajasthan,pratapgarh,327027,1,4,0
31-12-2025,rajasthan,rajsamand,305901,1,0,0
31-12-2025,rajasthan,rajsamand,313001,1,1,0
31-12-2025,rajasthan,rajsamand,313324,4,7,1
31-12-2025,rajasthan,rajsamand,313325,7,9,0
31-12-2025,rajasthan,rajsamand,313331,6,17,0
31-12-2025,rajasthan,rajsamand,313333,2,4,0
31-12-2025,rajasthan,sawai madhopur,322026,0,3,0
31-12-2025,rajasthan,sawai madhopur,322029,3,2,0
31-12-2025,rajasthan,sawai madhopur,322201,22,17,0
31-12-2025,rajasthan,sawai madhopur,322704,2,0,0
31-12-2025,rajasthan,sikar,332001,17,11,0
31-12-2025,rajasthan,sikar,332023,6,11,0
31-12-2025,rajasthan,sikar,332041,2,2,0
31-12-2025,rajasthan,sikar,332303,1,3,0
31-12-2025,rajasthan,sikar,332312,1,3,0
31-12-2025,rajasthan,sikar,332401,0,3,0
31-12-2025,rajasthan,sikar,332411,1,3,0
31-12-2025,rajasthan,sikar,332709,6,6,0
31-12-2025,rajasthan,sirohi,307001,4,10,0
31-12-2025,rajasthan,sirohi,307019,1,2,0
31-12-2025,rajasthan,sirohi,307024,6,16,0
31-12-2025,rajasthan,sirohi,307028,6,5,0
31-12-2025,rajasthan,sirohi,307031,3,6,0
31-12-2025,rajasthan,sirohi,307042,2,0,0
31-12-2025,rajasthan,sirohi,307513,1,13,0
31-12-2025,rajasthan,sirohi,307801,10,8,0
31-12-2025,rajasthan,tonk,304001,24,15,0
31-12-2025,rajasthan,tonk,304503,2,0,0
31-12-2025,rajasthan,udaipur,313022,4,1,0
31-12-2025,rajasthan,udaipur,313024,6,1,0
31-12-2025,rajasthan,udaipur,313038,4,6,0
31-12-2025,rajasthan,udaipur,313201,3,2,0
31-12-2025,rajasthan,udaipur,313705,2,17,0
31-12-2025,rajasthan,udaipur,313708,2,12,0
31-12-2025,rajasthan,udaipur,313803,5,20,0
31-12-2025,rajasthan,udaipur,313903,1,3,0
31-12-2025,sikkim,east sikkim,737101,0,1,0
31-12-2025,sikkim,west sikkim,737113,1,0,0
31-12-2025,sikkim,west sikkim,737121,1,2,0
31-12-2025,tamil nadu,ariyalur,621651,1,0,0
31-12-2025,tamil nadu,ariyalur,621704,3,0,0
31-12-2025,tamil nadu,ariyalur,621716,1,0,0
31-12-2025,tamil nadu,ariyalur,621730,1,0,0
31-12-2025,tamil nadu,ariyalur,621803,1,1,0
31-12-2025,tamil nadu,ariyalur,621851,0,1,0
31-12-2025,tamil nadu,chengalpattu,603102,1,0,0
31-12-2025,tamil nadu,chengalpattu,603108,1,0,0
31-12-2025,tamil nadu,chennai,600002,6,0,2
31-12-2025,tamil nadu,chennai,600010,1,0,0
31-12-2025,tamil nadu,chennai,600017,2,1,0
31-12-2025,tamil nadu,chennai,600018,3,0,0
31-12-2025,tamil nadu,chennai,600030,2,0,0
31-12-2025,tamil nadu,chennai,600032,2,1,0
31-12-2025,tamil nadu,chennai,600039,3,1,0
31-12-2025,tamil nadu,chennai,600040,2,3,0
31-12-2025,tamil nadu,chennai,600041,4,3,0
31-12-2025,tamil nadu,coimbatore,641006,3,4,0
31-12-2025,tamil nadu,coimbatore,641021,2,1,0
31-12-2025,tamil nadu,coimbatore,641038,0,2,0
31-12-2025,tamil nadu,coimbatore,641045,2,1,0
31-12-2025,tamil nadu,coimbatore,641062,2,1,0
31-12-2025,tamil nadu,coimbatore,641104,0,2,0
31-12-2025,tamil nadu,coimbatore,641105,0,2,0
31-12-2025,tamil nadu,coimbatore,642002,2,6,0
31-12-2025,tamil nadu,coimbatore,642109,2,2,0
31-12-2025,tamil nadu,coimbatore,642110,4,0,0
31-12-2025,tamil nadu,coimbatore,642127,1,0,0
31-12-2025,tamil nadu,coimbatore,642205,1,0,0
31-12-2025,tamil nadu,cuddalore,605007,2,1,0
31-12-2025,tamil nadu,cuddalore,606108,4,0,0
31-12-2025,tamil nadu,cuddalore,606111,2,1,0
31-12-2025,tamil nadu,cuddalore,606115,1,1,0
31-12-2025,tamil nadu,cuddalore,606305,1,0,0
31-12-2025,tamil nadu,cuddalore,607001,5,1,0
31-12-2025,tamil nadu,cuddalore,607003,0,1,0
31-12-2025,tamil nadu,cuddalore,607004,1,1,0
31-12-2025,tamil nadu,cuddalore,607104,1,0,0
31-12-2025,tamil nadu,cuddalore,607105,5,0,0
31-12-2025,tamil nadu,cuddalore,607303,2,0,0
31-12-2025,tamil nadu,cuddalore,607801,1,0,0
31-12-2025,tamil nadu,cuddalore,607802,3,3,0
31-12-2025,tamil nadu,cuddalore,607807,0,1,0
31-12-2025,tamil nadu,cuddalore,608001,2,0,0
31-12-2025,tamil nadu,cuddalore,608002,2,0,0
31-12-2025,tamil nadu,cuddalore,608303,2,1,0
31-12-2025,tamil nadu,cuddalore,608702,1,1,0
31-12-2025,tamil nadu,dharmapuri,635111,5,1,0
31-12-2025,tamil nadu,dharmapuri,635205,0,2,0
31-12-2025,tamil nadu,dharmapuri,635302,2,2,0
31-12-2025,tamil nadu,dharmapuri,635305,2,3,1
31-12-2025,tamil nadu,dharmapuri,636808,8,4,0
31-12-2025,tamil nadu,dharmapuri,636809,4,2,0
31-12-2025,tamil nadu,dharmapuri,636903,3,5,2
31-12-2025,tamil nadu,dindigul,624001,2,2,0
31-12-2025,tamil nadu,dindigul,624003,2,1,0
31-12-2025,tamil nadu,dindigul,624211,1,0,0
31-12-2025,tamil nadu,dindigul,624219,3,1,0
31-12-2025,tamil nadu,dindigul,624308,1,0,0
31-12-2025,tamil nadu,dindigul,624620,3,1,0
31-12-2025,tamil nadu,dindigul,624705,2,1,0
31-12-2025,tamil nadu,erode,638003,3,1,0
31-12-2025,tamil nadu,erode,638012,0,1,0
31-12-2025,tamil nadu,erode,638052,3,0,0
31-12-2025,tamil nadu,erode,638056,4,0,0
31-12-2025,tamil nadu,erode,638107,1,0,0
31-12-2025,tamil nadu,erode,638151,1,2,0
31-12-2025,tamil nadu,erode,638154,1,0,0
31-12-2025,tamil nadu,erode,638312,5,0,0
31-12-2025,tamil nadu,erode,638313,1,0,0
31-12-2025,tamil nadu,erode,638402,2,1,0
31-12-2025,tamil nadu,erode,638451,1,0,0
31-12-2025,tamil nadu,erode,638453,1,2,0
31-12-2025,tamil nadu,erode,638476,2,1,0
31-12-2025,tamil nadu,erode,638501,2,6,0
31-12-2025,tamil nadu,erode,638505,2,0,0
31-12-2025,tamil nadu,kallakurichi,606107,3,0,0
31-12-2025,tamil nadu,kallakurichi,606401,1,0,0
31-12-2025,tamil nadu,kancheepuram,600059,2,2,0
31-12-2025,tamil nadu,kancheepuram,600074,4,3,0
31-12-2025,tamil nadu,kancheepuram,600091,8,4,0
31-12-2025,tamil nadu,kancheepuram,600122,3,3,0
31-12-2025,tamil nadu,kancheepuram,603002,2,2,0
31-12-2025,tamil nadu,kancheepuram,603209,4,1,0
31-12-2025,tamil nadu,kancheepuram,603301,0,1,0
31-12-2025,tamil nadu,kancheepuram,603305,0,1,0
31-12-2025,tamil nadu,kancheepuram,603309,0,1,0
31-12-2025,tamil nadu,kancheepuram,603405,0,1,0
31-12-2025,tamil nadu,kancheepuram,631553,2,4,0
31-12-2025,tamil nadu,kancheepuram,631605,4,1,0
31-12-2025,tamil nadu,kanyakumari,629164,1,0,0
31-12-2025,tamil nadu,kanyakumari,629166,2,0,0
31-12-2025,tamil nadu,kanyakumari,629170,1,0,0
31-12-2025,tamil nadu,kanyakumari,629171,1,0,0
31-12-2025,tamil nadu,kanyakumari,629177,4,0,0
31-12-2025,tamil nadu,kanyakumari,629179,2,0,0
31-12-2025,tamil nadu,kanyakumari,629703,3,0,0
31-12-2025,tamil nadu,kanyakumari,629801,2,0,0
31-12-2025,tamil nadu,kanyakumari,629804,0,1,0
31-12-2025,tamil nadu,kanyakumari,629151,1,0,0
31-12-2025,tamil nadu,kanyakumari,629163,1,0,0
31-12-2025,tamil nadu,kanyakumari,629166,1,0,0
31-12-2025,tamil nadu,kanyakumari,629175,1,0,0
31-12-2025,tamil nadu,kanyakumari,629201,1,0,0
31-12-2025,tamil nadu,kanyakumari,629203,1,0,0
31-12-2025,tamil nadu,kanyakumari,629251,2,0,0
31-12-2025,tamil nadu,kanyakumari,629302,1,0,0
31-12-2025,tamil nadu,kanyakumari,629401,1,0,0
31-12-2025,tamil nadu,karur,621311,3,0,0
31-12-2025,tamil nadu,karur,639005,1,0,0
31-12-2025,tamil nadu,karur,639107,2,1,0
31-12-2025,tamil nadu,karur,639108,0,1,0
31-12-2025,tamil nadu,karur,639113,2,1,0
31-12-2025,tamil nadu,karur,639114,1,2,0
31-12-2025,tamil nadu,karur,639116,0,1,0
31-12-2025,tamil nadu,krishnagiri,635107,4,3,0
31-12-2025,tamil nadu,krishnagiri,635121,1,2,0
31-12-2025,tamil nadu,krishnagiri,635207,5,0,0
31-12-2025,tamil nadu,madurai,625004,0,2,0
31-12-2025,tamil nadu,madurai,625016,6,2,0
31-12-2025,tamil nadu,madurai,625021,2,0,0
31-12-2025,tamil nadu,madurai,625022,4,0,0
31-12-2025,tamil nadu,madurai,625207,1,0,0
31-12-2025,tamil nadu,madurai,625214,1,0,0
31-12-2025,tamil nadu,madurai,625532,4,2,0
31-12-2025,tamil nadu,madurai,625535,2,2,0
31-12-2025,tamil nadu,madurai,625704,2,0,0
31-12-2025,tamil nadu,nagapattinam,609108,2,1,0
31-12-2025,tamil nadu,nagapattinam,609117,2,0,0
31-12-2025,tamil nadu,nagapattinam,609201,1,0,0
31-12-2025,tamil nadu,nagapattinam,609203,1,0,0
31-12-2025,tamil nadu,nagapattinam,609309,1,1,0
31-12-2025,tamil nadu,nagapattinam,609310,0,1,0
31-12-2025,tamil nadu,nagapattinam,609314,2,0,0
31-12-2025,tamil nadu,nagapattinam,609704,1,0,0
31-12-2025,tamil nadu,nagapattinam,611110,0,1,0
31-12-2025,tamil nadu,namakkal,637003,1,1,0
31-12-2025,tamil nadu,namakkal,637015,1,0,0
31-12-2025,tamil nadu,namakkal,637207,0,1,0
31-12-2025,tamil nadu,namakkal,637210,1,1,0
31-12-2025,tamil nadu,namakkal,637214,1,1,0
31-12-2025,tamil nadu,namakkal,637409,1,0,0
31-12-2025,tamil nadu,namakkal,638183,3,2,0
31-12-2025,tamil nadu,perambalur,621116,1,0,0
31-12-2025,tamil nadu,pudukkottai,614622,2,1,0
31-12-2025,tamil nadu,pudukkottai,614629,1,1,0
31-12-2025,tamil nadu,pudukkottai,614801,2,4,0
31-12-2025,tamil nadu,pudukkottai,622503,2,2,0
