date,state,district,pincode,demo_age_5_17,demo_age_17_
26-12-2025,uttarakhand,chamoli,246428,0,10
26-12-2025,uttarakhand,chamoli,246446,1,0
26-12-2025,uttarakhand,chamoli,246473,0,20
26-12-2025,uttarakhand,chamoli,246482,0,2
26-12-2025,uttarakhand,chamoli,246487,0,2
26-12-2025,uttarakhand,dehradun,248003,1,9
26-12-2025,uttarakhand,dehradun,248005,1,15
26-12-2025,uttarakhand,dehradun,248008,1,22
26-12-2025,uttarakhand,dehradun,248009,0,4
26-12-2025,uttarakhand,dehradun,248123,3,11
26-12-2025,uttarakhand,dehradun,248197,2,60
26-12-2025,uttarakhand,dehradun,248198,3,10
26-12-2025,uttarakhand,dehradun,248199,2,11
26-12-2025,uttarakhand,dehradun,249201,1,24
26-12-2025,uttarakhand,haridwar,247667,1,1
26-12-2025,uttarakhand,haridwar,249401,0,1
26-12-2025,uttarakhand,haridwar,249404,0,1
26-12-2025,uttarakhand,haridwar,247665,1,15
26-12-2025,uttarakhand,haridwar,249401,4,28
26-12-2025,uttarakhand,haridwar,249410,2,6
26-12-2025,uttarakhand,nainital,244715,2,53
26-12-2025,uttarakhand,nainital,263001,0,4
26-12-2025,uttarakhand,nainital,263002,0,6
26-12-2025,uttarakhand,nainital,263137,1,1
26-12-2025,uttarakhand,pauri garhwal,246001,0,10
26-12-2025,uttarakhand,pauri garhwal,246124,0,2
26-12-2025,uttarakhand,pauri garhwal,246164,0,2
26-12-2025,uttarakhand,pauri garhwal,246174,0,8
26-12-2025,uttarakhand,pauri garhwal,246176,0,4
26-12-2025,uttarakhand,pauri garhwal,246177,0,7
26-12-2025,uttarakhand,pauri garhwal,246275,0,4
26-12-2025,uttarakhand,pauri garhwal,246276,0,6
26-12-2025,uttarakhand,pithoragarh,262501,6,23
26-12-2025,uttarakhand,pithoragarh,262520,0,5
26-12-2025,uttarakhand,pithoragarh,262541,1,9
26-12-2025,uttarakhand,pithoragarh,262543,0,6
26-12-2025,uttarakhand,pithoragarh,262551,1,6
26-12-2025,uttarakhand,pithoragarh,262553,0,5
26-12-2025,uttarakhand,rudraprayag,246419,0,13
26-12-2025,uttarakhand,rudraprayag,246421,0,10
26-12-2025,uttarakhand,tehri garhwal,249121,1,8
26-12-2025,uttarakhand,tehri garhwal,249122,1,4
26-12-2025,uttarakhand,tehri garhwal,249124,0,2
26-12-2025,uttarakhand,tehri garhwal,249130,1,1
26-12-2025,uttarakhand,tehri garhwal,249155,10,33
26-12-2025,uttarakhand,tehri garhwal,249175,1,10
26-12-2025,uttarakhand,tehri garhwal,249192,0,14
26-12-2025,uttarakhand,udham singh nagar,244712,3,73
26-12-2025,uttarakhand,uttarkashi,249171,1,4
26-12-2025,uttarakhand,uttarkashi,249185,2,27
26-12-2025,uttarakhand,uttarkashi,249196,3,10
26-12-2025,west bengal,hooghly,712135,1,0
26-12-2025,west bengal,south 24 parganas,743368,0,3
26-12-2025,west bengal,alipurduar,735208,0,1
26-12-2025,west bengal,alipurduar,735215,0,1
26-12-2025,west bengal,alipurduar,735217,2,4
26-12-2025,west bengal,alipurduar,736121,0,6
26-12-2025,west bengal,alipurduar,736123,0,3
26-12-2025,west bengal,alipurduar,736182,0,8
26-12-2025,west bengal,bankura,721504,0,8
26-12-2025,west bengal,bankura,722122,5,41
26-12-2025,west bengal,bankura,722134,5,34
26-12-2025,west bengal,bankura,722145,0,3
26-12-2025,west bengal,bankura,722149,0,9
26-12-2025,west bengal,bankura,722152,1,21
26-12-2025,west bengal,bankura,722153,0,3
26-12-2025,west bengal,bankura,722154,1,8
26-12-2025,west bengal,bankura,722160,0,3
26-12-2025,west bengal,bankura,722175,4,5
26-12-2025,west bengal,bankura,722178,0,1
26-12-2025,west bengal,bankura,722182,1,3
26-12-2025,west bengal,bankura,722206,5,54
26-12-2025,west bengal,bankura,722207,1,40
26-12-2025,west bengal,bankura,722208,0,6
26-12-2025,west bengal,bankura,723121,1,0
26-12-2025,west bengal,birbhum,731104,0,2
26-12-2025,west bengal,birbhum,731123,3,23
26-12-2025,west bengal,birbhum,731127,1,13
26-12-2025,west bengal,birbhum,731129,0,10
26-12-2025,west bengal,birbhum,731131,1,0
26-12-2025,west bengal,birbhum,731132,2,8
26-12-2025,west bengal,birbhum,731133,1,5
26-12-2025,west bengal,birbhum,731216,2,40
26-12-2025,west bengal,birbhum,731234,5,39
26-12-2025,west bengal,birbhum,731241,0,3
26-12-2025,west bengal,cooch behar,735122,2,5
26-12-2025,west bengal,cooch behar,736167,1,25
26-12-2025,west bengal,cooch behar,736169,1,11
26-12-2025,west bengal,cooch behar,736174,0,4
26-12-2025,west bengal,cooch behar,736180,0,1
26-12-2025,west bengal,cooch behar,736207,1,7
26-12-2025,west bengal,dakshin dinajpur,733101,1,17
26-12-2025,west bengal,dakshin dinajpur,733126,2,9
26-12-2025,west bengal,dakshin dinajpur,733139,0,1
26-12-2025,west bengal,dakshin dinajpur,733153,0,1
26-12-2025,west bengal,darjeeling,734004,0,8
26-12-2025,west bengal,darjeeling,734013,1,9
26-12-2025,west bengal,darjeeling,734102,1,32
26-12-2025,west bengal,darjeeling,734124,0,1
26-12-2025,west bengal,darjeeling,734204,0,2
26-12-2025,west bengal,darjeeling,734209,0,8
26-12-2025,west bengal,darjeeling,734214,0,22
26-12-2025,west bengal,darjeeling,734220,0,2
26-12-2025,west bengal,darjeeling,734226,0,9
26-12-2025,west bengal,darjeeling,734311,1,4
26-12-2025,west bengal,darjeeling,734317,0,4
26-12-2025,west bengal,darjeeling,734423,0,10
26-12-2025,west bengal,darjeeling,734426,1,22
26-12-2025,west bengal,darjeeling,734429,1,18
26-12-2025,west bengal,darjeeling,734436,0,1
26-12-2025,west bengal,darjeeling,735223,0,3
26-12-2025,west bengal,darjeeling,735231,0,20
26-12-2025,west bengal,darjeeling,734102,0,1
26-12-2025,west bengal,darjeeling,734427,0,28
26-12-2025,west bengal,darjeeling,734429,0,19
26-12-2025,west bengal,darjeeling,734431,0,1
26-12-2025,west bengal,purba medinipur,721131,0,1
26-12-2025,west bengal,purba medinipur,721139,0,3
26-12-2025,west bengal,purba medinipur,721144,0,1
26-12-2025,west bengal,purba medinipur,721401,0,14
26-12-2025,west bengal,purba medinipur,721420,0,2
26-12-2025,west bengal,purba medinipur,721423,0,3
26-12-2025,west bengal,purba medinipur,721427,0,8
26-12-2025,west bengal,purba medinipur,721439,0,5
26-12-2025,west bengal,purba medinipur,721443,0,3
26-12-2025,west bengal,purba medinipur,721633,0,1
26-12-2025,west bengal,purba medinipur,721644,0,1
26-12-2025,west bengal,purba medinipur,721656,0,5
26-12-2025,west bengal,purba medinipur,721657,1,2
26-12-2025,west bengal,howrah,711109,0,8
26-12-2025,west bengal,howrah,711114,1,10
26-12-2025,west bengal,howrah,711225,0,1
26-12-2025,west bengal,howrah,711306,0,1
26-12-2025,west bengal,howrah,711313,0,4
26-12-2025,west bengal,howrah,711316,0,6
26-12-2025,west bengal,howrah,711328,0,3
26-12-2025,west bengal,howrah,711404,0,2
26-12-2025,west bengal,hooghly,712104,1,2
26-12-2025,west bengal,hooghly,712121,0,4
26-12-2025,west bengal,hooghly,712122,0,9
26-12-2025,west bengal,hooghly,712123,2,33
26-12-2025,west bengal,hooghly,712137,0,7
26-12-2025,west bengal,hooghly,712202,0,10
26-12-2025,west bengal,hooghly,712247,0,2
26-12-2025,west bengal,hooghly,712401,5,52
26-12-2025,west bengal,hooghly,712414,0,7
26-12-2025,west bengal,hooghly,712416,1,6
26-12-2025,west bengal,hooghly,712426,0,1
26-12-2025,west bengal,hooghly,712501,0,15
26-12-2025,west bengal,hooghly,712503,0,11
26-12-2025,west bengal,hooghly,712512,0,5
26-12-2025,west bengal,hooghly,712602,2,35
26-12-2025,west bengal,hooghly,712611,0,8
26-12-2025,west bengal,hooghly,712702,0,6
26-12-2025,west bengal,hooghly,712705,0,6
26-12-2025,west bengal,hooghly,712706,1,15
26-12-2025,west bengal,hooghly,712707,0,10
26-12-2025,west bengal,hooghly,712708,0,3
26-12-2025,west bengal,howrah,711104,1,16
26-12-2025,west bengal,howrah,711108,0,7
26-12-2025,west bengal,howrah,711109,1,12
26-12-2025,west bengal,howrah,711114,1,7
26-12-2025,west bengal,howrah,711202,0,6
26-12-2025,west bengal,howrah,711206,0,2
26-12-2025,west bengal,howrah,711302,2,10
26-12-2025,west bengal,howrah,711304,1,3
26-12-2025,west bengal,howrah,711308,0,2
26-12-2025,west bengal,howrah,711315,3,35
26-12-2025,west bengal,howrah,711316,3,35
26-12-2025,west bengal,howrah,711414,0,8
26-12-2025,west bengal,hooghly,712101,0,1
26-12-2025,west bengal,hooghly,712102,0,2
26-12-2025,west bengal,hooghly,712136,0,2
26-12-2025,west bengal,jalpaiguri,734001,0,17
26-12-2025,west bengal,jalpaiguri,734501,0,10
26-12-2025,west bengal,jalpaiguri,735121,1,42
26-12-2025,west bengal,jalpaiguri,735133,0,29
26-12-2025,west bengal,jalpaiguri,735137,0,2
26-12-2025,west bengal,jalpaiguri,735138,0,4
26-12-2025,west bengal,jalpaiguri,735210,7,64
26-12-2025,west bengal,jalpaiguri,735216,0,12
26-12-2025,west bengal,jalpaiguri,735219,1,17
26-12-2025,west bengal,jalpaiguri,735225,2,20
26-12-2025,west bengal,jalpaiguri,736203,0,15
26-12-2025,west bengal,jalpaiguri,736206,1,13
26-12-2025,west bengal,jalpaiguri,736208,0,13
26-12-2025,west bengal,jhargram,721201,0,1
26-12-2025,west bengal,jhargram,721301,1,0
26-12-2025,west bengal,jhargram,721502,1,1
26-12-2025,west bengal,jhargram,721504,0,3
26-12-2025,west bengal,jhargram,721515,0,2
26-12-2025,west bengal,kalimpong,734316,0,2
26-12-2025,west bengal,kolkata,700001,0,1
26-12-2025,west bengal,kolkata,700006,2,38
26-12-2025,west bengal,kolkata,700008,1,8
26-12-2025,west bengal,kolkata,700017,1,35
26-12-2025,west bengal,kolkata,700018,2,30
26-12-2025,west bengal,kolkata,700019,2,28
26-12-2025,west bengal,kolkata,700023,3,56
26-12-2025,west bengal,kolkata,700030,0,10
26-12-2025,west bengal,kolkata,700040,0,11
26-12-2025,west bengal,kolkata,700044,1,20
26-12-2025,west bengal,kolkata,700053,1,15
26-12-2025,west bengal,kolkata,700066,0,3
26-12-2025,west bengal,kolkata,700068,0,5
26-12-2025,west bengal,kolkata,700073,0,10
26-12-2025,west bengal,kolkata,700090,0,1
26-12-2025,west bengal,kolkata,700105,3,11
26-12-2025,west bengal,kolkata,700108,0,1
26-12-2025,west bengal,malda,732101,0,25
26-12-2025,west bengal,malda,732140,2,41
26-12-2025,west bengal,malda,732143,0,1
26-12-2025,west bengal,malda,732147,3,6
26-12-2025,west bengal,malda,732214,1,2
26-12-2025,west bengal,malda,732121,0,1
26-12-2025,west bengal,malda,732127,1,9
26-12-2025,west bengal,malda,732138,0,1
26-12-2025,west bengal,malda,732204,1,6
26-12-2025,west bengal,malda,732210,1,7
26-12-2025,west bengal,malda,732213,0,2
26-12-2025,west bengal,paschim medinipur,721432,0,1
26-12-2025,west bengal,murshidabad,713123,1,8
26-12-2025,west bengal,murshidabad,742103,1,21
26-12-2025,west bengal,murshidabad,742139,0,2
26-12-2025,west bengal,murshidabad,742147,3,22
26-12-2025,west bengal,murshidabad,742164,0,3
26-12-2025,west bengal,murshidabad,742171,0,7
26-12-2025,west bengal,murshidabad,742176,1,6
26-12-2025,west bengal,murshidabad,742201,2,38
26-12-2025,west bengal,murshidabad,742213,11,86
26-12-2025,west bengal,murshidabad,742226,3,46
26-12-2025,west bengal,murshidabad,742229,1,5
26-12-2025,west bengal,murshidabad,742238,0,1
26-12-2025,west bengal,murshidabad,742301,4,36
26-12-2025,west bengal,nadia,741126,4,45
26-12-2025,west bengal,nadia,741127,0,8
26-12-2025,west bengal,nadia,741155,1,16
26-12-2025,west bengal,nadia,741159,1,3
26-12-2025,west bengal,nadia,741223,1,24
26-12-2025,west bengal,nadia,741234,0,7
26-12-2025,west bengal,nadia,741238,2,16
26-12-2025,west bengal,nadia,741245,1,44
26-12-2025,west bengal,nadia,741251,0,3
26-12-2025,west bengal,nadia,741302,1,19
26-12-2025,west bengal,nadia,741502,15,70
26-12-2025,west bengal,nadia,741503,0,5
26-12-2025,west bengal,nadia,741508,0,2
26-12-2025,west bengal,nadia,743711,0,3
26-12-2025,west bengal,north 24 parganas,700036,0,17
26-12-2025,west bengal,north 24 parganas,700049,0,32
26-12-2025,west bengal,north 24 parganas,700057,0,18
26-12-2025,west bengal,north 24 parganas,700058,1,25
26-12-2025,west bengal,north 24 parganas,700065,2,7
26-12-2025,west bengal,north 24 parganas,700091,0,10
26-12-2025,west bengal,north 24 parganas,700101,0,6
26-12-2025,west bengal,north 24 parganas,700108,0,8
26-12-2025,west bengal,north 24 parganas,700114,0,7
26-12-2025,west bengal,north 24 parganas,700115,0,8
26-12-2025,west bengal,north 24 parganas,700118,1,6
26-12-2025,west bengal,north 24 parganas,700120,0,15
26-12-2025,west bengal,north 24 parganas,700126,1,21
26-12-2025,west bengal,north 24 parganas,700129,1,14
26-12-2025,west bengal,north 24 parganas,700136,2,30
26-12-2025,west bengal,north 24 parganas,700162,0,4
26-12-2025,west bengal,north 24 parganas,743127,0,27
26-12-2025,west bengal,north 24 parganas,743135,1,18
26-12-2025,west bengal,north 24 parganas,743136,0,9
26-12-2025,west bengal,north 24 parganas,743165,1,23
26-12-2025,west bengal,north 24 parganas,743223,0,4
26-12-2025,west bengal,north 24 parganas,743246,0,1
26-12-2025,west bengal,north 24 parganas,743263,1,47
26-12-2025,west bengal,north 24 parganas,743271,0,16
26-12-2025,west bengal,north 24 parganas,743286,1,17
26-12-2025,west bengal,north 24 parganas,743287,2,17
26-12-2025,west bengal,north 24 parganas,743290,2,16
26-12-2025,west bengal,north 24 parganas,743292,1,24
26-12-2025,west bengal,north 24 parganas,743293,1,13
26-12-2025,west bengal,north 24 parganas,743405,0,5
26-12-2025,west bengal,north 24 parganas,743423,5,77
26-12-2025,west bengal,north 24 parganas,743424,1,49
26-12-2025,west bengal,north 24 parganas,743428,1,12
26-12-2025,west bengal,north 24 parganas,743429,1,17
26-12-2025,west bengal,north 24 parganas,743442,3,16
26-12-2025,west bengal,north 24 parganas,743611,0,1
26-12-2025,west bengal,north 24 parganas,743710,1,15
26-12-2025,west bengal,north 24 parganas,700125,0,1
26-12-2025,west bengal,north 24 parganas,700126,0,3
26-12-2025,west bengal,north 24 parganas,700135,0,5
26-12-2025,west bengal,north 24 parganas,700155,0,3
26-12-2025,west bengal,north 24 parganas,700156,0,1
26-12-2025,west bengal,north 24 parganas,743122,0,3
26-12-2025,west bengal,north 24 parganas,743123,0,1
26-12-2025,west bengal,north 24 parganas,743125,0,1
26-12-2025,west bengal,north 24 parganas,743263,0,3
26-12-2025,west bengal,north 24 parganas,743289,0,1
26-12-2025,west bengal,north 24 parganas,743442,0,5
26-12-2025,west bengal,north 24 parganas,743446,0,9
26-12-2025,west bengal,north 24 parganas,743711,0,3
26-12-2025,west bengal,paschim bardhaman,713148,2,0
26-12-2025,west bengal,paschim bardhaman,713152,0,1
26-12-2025,west bengal,paschim bardhaman,713304,0,3
26-12-2025,west bengal,paschim bardhaman,713342,0,2
26-12-2025,west bengal,paschim bardhaman,713347,1,0
26-12-2025,west bengal,paschim bardhaman,713358,0,2
26-12-2025,west bengal,paschim bardhaman,713359,1,7
26-12-2025,west bengal,paschim bardhaman,713371,0,3
26-12-2025,west bengal,paschim bardhaman,713381,0,3
26-12-2025,west bengal,paschim bardhaman,713385,0,1
26-12-2025,west bengal,paschim medinipur,721128,0,6
26-12-2025,west bengal,paschim medinipur,721139,0,5
26-12-2025,west bengal,paschim medinipur,721141,0,3
26-12-2025,west bengal,paschim medinipur,721143,2,3
26-12-2025,west bengal,paschim medinipur,721144,7,24
26-12-2025,west bengal,paschim medinipur,721157,3,24
26-12-2025,west bengal,paschim medinipur,721159,1,23
26-12-2025,west bengal,paschim medinipur,721161,2,3
26-12-2025,west bengal,paschim medinipur,721166,0,9
26-12-2025,west bengal,paschim medinipur,721222,0,8
26-12-2025,west bengal,paschim medinipur,721232,2,13
26-12-2025,west bengal,paschim medinipur,721256,0,3
26-12-2025,west bengal,paschim medinipur,721420,0,3
26-12-2025,west bengal,paschim medinipur,721424,1,22
26-12-2025,west bengal,paschim medinipur,721437,2,53
26-12-2025,west bengal,paschim medinipur,721451,0,8
26-12-2025,west bengal,paschim medinipur,721467,3,13
26-12-2025,west bengal,paschim medinipur,721503,0,3
26-12-2025,west bengal,paschim medinipur,721641,1,7
26-12-2025,west bengal,purba bardhaman,712301,0,1
26-12-2025,west bengal,purba bardhaman,713147,0,3
26-12-2025,west bengal,purba bardhaman,713149,0,1
26-12-2025,west bengal,purba bardhaman,713150,0,5
26-12-2025,west bengal,purba bardhaman,713403,1,3
26-12-2025,west bengal,purba bardhaman,713406,0,1
26-12-2025,west bengal,purba bardhaman,713409,0,6
26-12-2025,west bengal,purba bardhaman,713424,0,2
26-12-2025,west bengal,purba bardhaman,713427,0,3
26-12-2025,west bengal,purba medinipur,721137,4,22
26-12-2025,west bengal,purba medinipur,721422,2,11
26-12-2025,west bengal,purba medinipur,721423,1,8
26-12-2025,west bengal,purba medinipur,721448,0,14
26-12-2025,west bengal,purba medinipur,721452,2,7
26-12-2025,west bengal,purba medinipur,721455,2,3
26-12-2025,west bengal,purba medinipur,721458,1,6
26-12-2025,west bengal,purba medinipur,721603,0,6
26-12-2025,west bengal,purba medinipur,721625,1,4
26-12-2025,west bengal,purba medinipur,721632,3,13
26-12-2025,west bengal,purba medinipur,721641,0,4
26-12-2025,west bengal,purba medinipur,721642,1,9
26-12-2025,west bengal,purba medinipur,721648,0,3
26-12-2025,west bengal,purba medinipur,721649,1,9
26-12-2025,west bengal,purba medinipur,721652,2,5
26-12-2025,west bengal,purba medinipur,721654,0,9
26-12-2025,west bengal,purba medinipur,721655,0,6
26-12-2025,west bengal,purba medinipur,721658,0,8
26-12-2025,west bengal,purba medinipur,721665,0,1
26-12-2025,west bengal,purulia,723145,0,2
26-12-2025,west bengal,purulia,723213,1,8
26-12-2025,west bengal,purulia,723128,8,28
26-12-2025,west bengal,purulia,723129,3,33
26-12-2025,west bengal,purulia,723130,1,16
26-12-2025,west bengal,purulia,723152,29,96
26-12-2025,west bengal,purulia,723160,0,1
26-12-2025,west bengal,south 24 parganas,700060,0,2
26-12-2025,west bengal,south 24 parganas,700082,0,8
26-12-2025,west bengal,south 24 parganas,700103,3,26
26-12-2025,west bengal,south 24 parganas,700138,0,9
26-12-2025,west bengal,south 24 parganas,700141,5,46
26-12-2025,west bengal,south 24 parganas,700144,0,22
26-12-2025,west bengal,south 24 parganas,700149,0,9
26-12-2025,west bengal,south 24 parganas,700150,3,44
26-12-2025,west bengal,south 24 parganas,700151,0,4
26-12-2025,west bengal,south 24 parganas,700152,0,12
26-12-2025,west bengal,south 24 parganas,700153,0,7
26-12-2025,west bengal,south 24 parganas,700154,0,11
26-12-2025,west bengal,south 24 parganas,743354,4,50
26-12-2025,west bengal,south 24 parganas,743357,1,14
26-12-2025,west bengal,south 24 parganas,743368,4,72
26-12-2025,west bengal,south 24 parganas,743370,3,24
26-12-2025,west bengal,south 24 parganas,743372,1,43
26-12-2025,west bengal,south 24 parganas,743390,0,1
26-12-2025,west bengal,south 24 parganas,743425,0,2
26-12-2025,west bengal,south 24 parganas,743502,9,65
26-12-2025,west bengal,south 24 parganas,743601,0,1
26-12-2025,west bengal,south 24 parganas,743609,0,20
26-12-2025,west bengal,south 24 parganas,743611,1,20
26-12-2025,west bengal,south 24 parganas,743613,0,1
26-12-2025,west bengal,south 24 parganas,700103,0,8
26-12-2025,west bengal,south 24 parganas,743332,0,12
26-12-2025,west bengal,south 24 parganas,743347,1,37
26-12-2025,west bengal,south 24 parganas,743348,0,1
26-12-2025,west bengal,south 24 parganas,743371,1,4
26-12-2025,west bengal,south 24 parganas,743374,0,16
26-12-2025,west bengal,south 24 parganas,743377,0,2
26-12-2025,west bengal,south 24 parganas,743383,2,22
26-12-2025,west bengal,south 24 parganas,743503,0,30
26-12-2025,west bengal,uttar dinajpur,733150,0,1
26-12-2025,west bengal,uttar dinajpur,733157,2,7
26-12-2025,west bengal,uttar dinajpur,733202,6,114
26-12-2025,west bengal,uttar dinajpur,733210,13,139
26-12-2025,west bengal,uttar dinajpur,733216,1,7
26-12-2025,west bengal,uttar dinajpur,733252,1,8
26-12-2025,west bengal,paschim medinipur,721102,0,13
26-12-2025,west bengal,paschim medinipur,721126,0,1
26-12-2025,west bengal,paschim medinipur,721149,0,6
26-12-2025,west bengal,paschim medinipur,721201,0,4
26-12-2025,west bengal,paschim medinipur,721301,0,15
26-12-2025,west bengal,paschim medinipur,721303,0,1
26-12-2025,west bengal,paschim medinipur,721304,1,4
26-12-2025,west bengal,paschim medinipur,721305,0,8
26-12-2025,west bengal,paschim medinipur,721445,0,1
26-12-2025,west bengal,paschim medinipur,721506,0,6
26-12-2025,west bengal,paschim medinipur,721513,1,4
26-12-2025,west bengal,paschim medinipur,721517,0,2
26-12-2025,andaman and nicobar islands,north and middle andaman,744202,0,6
26-12-2025,andaman and nicobar islands,south andaman,744105,1,7
26-12-2025,andaman and nicobar islands,south andaman,744206,0,2
26-12-2025,telangana,adilabad,504206,0,1
26-12-2025,telangana,adilabad,504208,0,6
26-12-2025,telangana,adilabad,504219,1,7
26-12-2025,telangana,adilabad,504220,0,1
26-12-2025,telangana,adilabad,504272,0,4
26-12-2025,telangana,adilabad,504299,1,10
26-12-2025,telangana,adilabad,504304,0,1
26-12-2025,telangana,adilabad,504346,0,4
26-12-2025,andhra pradesh,anantapur,515134,1,5
26-12-2025,andhra pradesh,anantapur,515212,1,4
26-12-2025,andhra pradesh,anantapur,515501,1,2
26-12-2025,andhra pradesh,anantapur,515591,2,14
26-12-2025,andhra pradesh,anantapur,515661,0,7
26-12-2025,andhra pradesh,anantapur,515761,0,7
26-12-2025,andhra pradesh,anantapur,515765,0,3
26-12-2025,andhra pradesh,anantapur,515787,0,3
26-12-2025,andhra pradesh,chittoor,517102,2,4
26-12-2025,andhra pradesh,chittoor,517124,3,8
26-12-2025,andhra pradesh,chittoor,517126,2,7
26-12-2025,andhra pradesh,chittoor,517128,1,6
26-12-2025,andhra pradesh,chittoor,517129,1,2
26-12-2025,andhra pradesh,chittoor,517193,0,1
26-12-2025,andhra pradesh,chittoor,517235,1,4
26-12-2025,andhra pradesh,chittoor,517247,4,36
26-12-2025,andhra pradesh,chittoor,517325,4,34
26-12-2025,andhra pradesh,chittoor,517390,3,3
26-12-2025,andhra pradesh,chittoor,517391,0,8
26-12-2025,andhra pradesh,chittoor,517416,5,6
26-12-2025,andhra pradesh,chittoor,517426,0,1
26-12-2025,andhra pradesh,chittoor,517432,3,18
26-12-2025,andhra pradesh,chittoor,517561,1,11
26-12-2025,andhra pradesh,chittoor,517592,0,1
26-12-2025,andhra pradesh,chittoor,517619,0,2
26-12-2025,andhra pradesh,chittoor,517643,3,5
26-12-2025,andhra pradesh,y.s.r. kadapa,516128,2,2
26-12-2025,andhra pradesh,y.s.r. kadapa,516150,0,7
26-12-2025,andhra pradesh,y.s.r. kadapa,516151,1,1
26-12-2025,andhra pradesh,y.s.r. kadapa,516163,0,1
26-12-2025,andhra pradesh,y.s.r. kadapa,516175,1,4
26-12-2025,andhra pradesh,y.s.r. kadapa,516193,1,16
26-12-2025,andhra pradesh,y.s.r. kadapa,516267,0,13
26-12-2025,andhra pradesh,y.s.r. kadapa,516268,2,5
26-12-2025,andhra pradesh,y.s.r. kadapa,516289,4,10
26-12-2025,andhra pradesh,y.s.r. kadapa,516310,1,3
26-12-2025,andhra pradesh,y.s.r. kadapa,516312,0,2
26-12-2025,andhra pradesh,y.s.r. kadapa,516339,0,7
26-12-2025,andhra pradesh,y.s.r. kadapa,516411,0,4
26-12-2025,andhra pradesh,y.s.r. kadapa,516421,2,2
26-12-2025,andhra pradesh,y.s.r. kadapa,516431,0,1
26-12-2025,andhra pradesh,y.s.r. kadapa,516444,0,9
26-12-2025,andhra pradesh,y.s.r. kadapa,516484,0,4
26-12-2025,andhra pradesh,east godavari,507134,1,5
26-12-2025,andhra pradesh,east godavari,507135,0,5
26-12-2025,andhra pradesh,east godavari,533004,0,4
26-12-2025,andhra pradesh,east godavari,533006,1,1
26-12-2025,andhra pradesh,east godavari,533201,2,16
26-12-2025,andhra pradesh,east godavari,533218,1,4
26-12-2025,andhra pradesh,east godavari,533228,2,2
26-12-2025,andhra pradesh,east godavari,533250,0,4
26-12-2025,andhra pradesh,east godavari,533254,1,5
26-12-2025,andhra pradesh,east godavari,533285,2,6
26-12-2025,andhra pradesh,east godavari,533294,1,15
26-12-2025,andhra pradesh,east godavari,533296,1,5
26-12-2025,andhra pradesh,east godavari,533297,0,3
26-12-2025,andhra pradesh,east godavari,533308,1,5
26-12-2025,andhra pradesh,east godavari,533309,1,3
26-12-2025,andhra pradesh,east godavari,533344,1,3
26-12-2025,andhra pradesh,east godavari,533401,2,25
26-12-2025,andhra pradesh,east godavari,533428,1,4
26-12-2025,andhra pradesh,east godavari,533436,0,7
26-12-2025,andhra pradesh,east godavari,534218,0,2
26-12-2025,andhra pradesh,east godavari,534340,1,1
26-12-2025,andhra pradesh,guntur,522001,3,32
26-12-2025,andhra pradesh,guntur,522211,0,5
26-12-2025,andhra pradesh,guntur,522212,2,15
26-12-2025,andhra pradesh,guntur,522257,1,4
26-12-2025,andhra pradesh,guntur,522304,1,2
26-12-2025,andhra pradesh,guntur,522309,0,11
26-12-2025,andhra pradesh,guntur,522310,0,1
26-12-2025,andhra pradesh,guntur,522311,0,2
26-12-2025,andhra pradesh,guntur,522315,2,3
26-12-2025,andhra pradesh,guntur,522410,3,9
26-12-2025,andhra pradesh,guntur,522426,1,10
26-12-2025,andhra pradesh,guntur,522437,1,4
26-12-2025,andhra pradesh,guntur,522501,2,17
26-12-2025,andhra pradesh,guntur,522508,0,4
26-12-2025,andhra pradesh,guntur,522509,0,12
26-12-2025,andhra pradesh,guntur,522603,0,4
26-12-2025,andhra pradesh,guntur,522619,1,2
26-12-2025,andhra pradesh,guntur,522647,5,17
26-12-2025,telangana,hyderabad,500004,1,3
26-12-2025,telangana,hyderabad,500009,1,3
26-12-2025,telangana,hyderabad,500011,0,2
26-12-2025,telangana,hyderabad,500016,0,8
26-12-2025,telangana,hyderabad,500018,0,1
26-12-2025,telangana,hyderabad,500026,0,8
26-12-2025,telangana,hyderabad,500028,0,8
26-12-2025,telangana,hyderabad,500036,0,5
26-12-2025,telangana,hyderabad,500038,0,3
26-12-2025,telangana,hyderabad,500057,0,1
26-12-2025,telangana,hyderabad,500064,0,11
26-12-2025,telangana,hyderabad,500073,0,3
26-12-2025,telangana,hyderabad,500081,0,1
26-12-2025,telangana,karimnagar,505001,0,4
26-12-2025,telangana,karimnagar,505122,0,1
26-12-2025,telangana,karimnagar,505306,0,1
26-12-2025,telangana,karimnagar,505469,0,1
26-12-2025,telangana,karimnagar,505481,0,3
26-12-2025,telangana,karimnagar,505527,0,1
26-12-2025,telangana,karimnagar,505531,0,2
26-12-2025,telangana,khammam,507001,1,9
26-12-2025,telangana,khammam,507111,0,2
26-12-2025,telangana,khammam,507117,0,6
26-12-2025,telangana,khammam,507123,1,9
26-12-2025,telangana,khammam,507167,1,1
26-12-2025,telangana,khammam,507182,0,5
26-12-2025,telangana,khammam,507208,0,3
26-12-2025,telangana,khammam,507303,0,3
26-12-2025,andhra pradesh,krishna,520003,0,15
26-12-2025,andhra pradesh,krishna,520007,3,21
26-12-2025,andhra pradesh,krishna,521111,0,5
26-12-2025,andhra pradesh,krishna,521120,3,4
26-12-2025,andhra pradesh,krishna,521121,2,9
